scheme,request_id,correct,plaintext_decision,encrypted_decision,encryption_time,decryption_time,total_time,cpu_start,cpu_end,ram_start,ram_end,ciphertext_size,payload_size
CKKS-proposed,18,True,inside,inside,0.0041081905364990234,2.384185791015625e-07,0.4656486511230469,7.4,0.0,136.484375,144.625,324608,8525643
CKKS-proposed,19,True,inside,inside,0.004573822021484375,2.384185791015625e-07,0.44901561737060547,0.0,0.0,134.2109375,144.62890625,324608,8525643
CKKS-proposed,20,True,inside,inside,0.0037431716918945312,2.384185791015625e-07,0.44298768043518066,0.0,0.0,136.49609375,144.62890625,324608,8525643
CKKS-proposed,21,True,inside,inside,0.004058122634887695,2.384185791015625e-07,0.4427766799926758,0.0,0.0,134.2109375,144.625,324608,8525643
CKKS-proposed,22,True,inside,inside,0.0036928653717041016,4.76837158203125e-07,0.4525723457336426,0.0,0.0,136.4921875,144.62890625,324608,8525643
CKKS-proposed,23,True,inside,inside,0.004381895065307617,2.384185791015625e-07,0.45041751861572266,0.0,0.0,134.2109375,144.62109375,324608,8525643
CKKS-proposed,24,True,inside,inside,0.004769802093505859,2.384185791015625e-07,0.4439358711242676,0.0,0.0,136.48828125,144.625,324608,8525643
CKKS-proposed,25,True,inside,inside,0.003996372222900391,4.76837158203125e-07,0.4462869167327881,1.0,0.0,134.2109375,144.62890625,324608,8525643
CKKS-proposed,26,True,inside,inside,0.0043354034423828125,2.384185791015625e-07,0.44789862632751465,0.9,0.0,136.49609375,144.62890625,324608,8525643
CKKS-proposed,27,True,inside,inside,0.004533529281616211,2.384185791015625e-07,0.44834041595458984,0.9,0.0,134.2109375,144.62890625,324608,8525643
CKKS-proposed,28,True,inside,inside,0.00393366813659668,2.384185791015625e-07,0.45018649101257324,1.0,2.2,136.49609375,144.62890625,324608,8525643
CKKS-proposed,29,True,inside,inside,0.00481104850769043,4.76837158203125e-07,0.4535489082336426,0.0,0.0,134.2109375,144.625,324608,8525643
CKKS-proposed,30,True,inside,inside,0.004297494888305664,4.76837158203125e-07,0.43828654289245605,0.0,0.0,136.4921875,144.625,324608,8525643
CKKS-proposed,31,True,inside,inside,0.00523686408996582,2.384185791015625e-07,0.4379138946533203,1.1,0.0,134.2109375,144.625,324608,8525643
CKKS-proposed,32,True,inside,inside,0.004031658172607422,4.76837158203125e-07,0.4454660415649414,0.0,0.0,136.4921875,144.62890625,324608,8525643
CKKS-proposed,33,True,inside,inside,0.00452733039855957,2.384185791015625e-07,0.4515366554260254,1.1,0.0,134.2109375,144.625,324608,8525643
CKKS-proposed,34,True,inside,inside,0.0038297176361083984,2.384185791015625e-07,0.44258546829223633,0.9,1.0,136.4921875,144.62890625,324608,8525643
CKKS-proposed,35,True,inside,inside,0.004462003707885742,0.0,0.44888949394226074,0.0,0.0,134.2109375,144.625,324608,8525643
CKKS-proposed,36,True,inside,inside,0.004464149475097656,4.76837158203125e-07,0.44775962829589844,0.0,5.5,136.4921875,144.625,324608,8525643
CKKS-proposed,37,True,inside,inside,0.0042455196380615234,4.76837158203125e-07,0.43169641494750977,0.0,0.0,134.2109375,144.625,324608,8525643
CKKS-proposed,38,True,inside,inside,0.0041272640228271484,4.76837158203125e-07,0.48016858100891113,0.0,0.0,136.4921875,144.62890625,324608,8525643
CKKS-proposed,39,True,inside,inside,0.00429987907409668,4.76837158203125e-07,0.45613837242126465,0.0,2.1,134.2109375,144.625,324608,8525643
CKKS-proposed,40,True,inside,inside,0.004169464111328125,4.76837158203125e-07,0.44817137718200684,0.0,0.0,136.4921875,144.62890625,324608,8525643
CKKS-proposed,41,True,inside,inside,0.00424957275390625,2.384185791015625e-07,0.45058488845825195,0.0,0.0,134.2109375,144.62890625,324608,8525643
CKKS-proposed,42,True,inside,inside,0.0040509700775146484,4.76837158203125e-07,0.45316267013549805,0.0,0.0,136.49609375,144.62890625,324608,8525643
CKKS-proposed,43,True,inside,inside,0.004365444183349609,4.76837158203125e-07,0.48567795753479004,0.0,0.0,134.2109375,144.625,324608,8525643
CKKS-proposed,44,True,inside,inside,0.00417327880859375,4.76837158203125e-07,0.4658973217010498,0.0,2.0,136.4921875,144.62890625,324608,8525643
CKKS-proposed,45,True,inside,inside,0.004189729690551758,4.76837158203125e-07,0.45284342765808105,0.0,0.0,134.2109375,144.62109375,324608,8525643
CKKS-proposed,46,True,inside,inside,0.00436854362487793,4.76837158203125e-07,0.48784327507019043,0.0,0.0,136.48828125,144.625,324608,8525643
CKKS-proposed,47,True,inside,inside,0.004341840744018555,4.76837158203125e-07,0.43058037757873535,1.2,0.0,134.2109375,144.625,324608,8525643
CKKS-proposed,48,True,inside,inside,0.0038809776306152344,2.384185791015625e-07,0.4384171962738037,0.0,0.0,136.4921875,144.625,324608,8525643
CKKS-proposed,49,True,inside,inside,0.004482746124267578,2.384185791015625e-07,0.44298672676086426,0.9,1.0,134.2109375,144.62109375,324608,8525643
CKKS-proposed,50,True,inside,inside,0.005228996276855469,2.384185791015625e-07,0.45387697219848633,0.0,0.0,136.48828125,144.62890625,324608,8525643
CKKS-proposed,51,True,inside,inside,0.00437164306640625,2.384185791015625e-07,0.44172191619873047,2.3,0.0,134.2109375,144.59765625,324608,8525643
CKKS-proposed,52,True,inside,inside,0.0037856101989746094,2.384185791015625e-07,0.45316171646118164,0.0,0.0,136.46484375,144.6015625,324608,8525643
CKKS-proposed,53,True,inside,inside,0.005101680755615234,2.384185791015625e-07,0.4619426727294922,0.0,0.0,134.18359375,144.6015625,324608,8525643
CKKS-proposed,54,True,inside,inside,0.00425410270690918,2.384185791015625e-07,0.4460139274597168,0.0,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,55,True,inside,inside,0.004018306732177734,7.152557373046875e-07,0.44969892501831055,0.0,0.0,134.1875,144.59765625,324608,8525643
CKKS-proposed,56,True,inside,inside,0.004042387008666992,2.384185791015625e-07,0.44116973876953125,0.0,0.0,136.46484375,144.6015625,324608,8525643
CKKS-proposed,57,True,inside,inside,0.004121065139770508,2.384185791015625e-07,0.45195484161376953,0.0,1.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,58,True,inside,inside,0.0037288665771484375,2.384185791015625e-07,0.44970703125,0.0,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,59,True,inside,inside,0.004386425018310547,2.384185791015625e-07,0.43779873847961426,0.0,0.0,134.1875,144.59765625,324608,8525643
CKKS-proposed,60,True,inside,inside,0.0041158199310302734,2.384185791015625e-07,0.44669485092163086,2.1,0.0,136.46484375,144.6015625,324608,8525643
CKKS-proposed,61,True,inside,inside,0.004789829254150391,2.384185791015625e-07,0.44887614250183105,0.0,0.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,62,True,inside,inside,0.0042133331298828125,4.76837158203125e-07,0.48837971687316895,1.7,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,63,True,inside,inside,0.004665374755859375,2.384185791015625e-07,0.44760942459106445,0.0,0.0,134.1875,144.59375,324608,8525643
CKKS-proposed,64,True,inside,inside,0.004435300827026367,2.384185791015625e-07,0.44692492485046387,0.0,0.0,136.4609375,144.60546875,324608,8525643
CKKS-proposed,65,True,inside,inside,0.00459599494934082,2.384185791015625e-07,0.43633270263671875,0.0,0.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,66,True,inside,inside,0.0039806365966796875,2.384185791015625e-07,0.4373199939727783,2.0,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,67,True,inside,inside,0.004067420959472656,2.384185791015625e-07,0.4616560935974121,1.0,0.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,68,True,inside,inside,0.004433870315551758,2.384185791015625e-07,0.46140098571777344,0.0,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,69,True,inside,inside,0.004261016845703125,2.384185791015625e-07,0.48458051681518555,2.1,0.0,134.1875,144.59765625,324608,8525643
CKKS-proposed,70,True,inside,inside,0.0039060115814208984,4.76837158203125e-07,0.4548771381378174,0.0,0.0,136.46484375,144.60546875,324608,8525643
CKKS-proposed,71,True,inside,inside,0.00441431999206543,2.384185791015625e-07,0.4651820659637451,0.0,0.0,134.1875,144.60546875,324608,8525643
CKKS-proposed,72,True,inside,inside,0.004240751266479492,2.384185791015625e-07,0.4445505142211914,0.0,0.0,136.47265625,144.60546875,324608,8525643
CKKS-proposed,73,True,inside,inside,0.004620552062988281,4.76837158203125e-07,0.45093679428100586,0.0,0.0,134.1875,144.60546875,324608,8525643
CKKS-proposed,74,True,inside,inside,0.004884481430053711,4.76837158203125e-07,0.4452784061431885,0.0,0.0,136.47265625,144.60546875,324608,8525643
CKKS-proposed,75,True,inside,inside,0.005029439926147461,2.384185791015625e-07,0.44194555282592773,0.0,1.9,134.1875,144.6015625,324608,8525643
CKKS-proposed,76,True,inside,inside,0.003823518753051758,0.0,0.4476299285888672,0.0,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,77,True,inside,inside,0.004990816116333008,2.384185791015625e-07,0.4476752281188965,0.0,0.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,78,True,inside,inside,0.004445075988769531,2.384185791015625e-07,0.4494209289550781,0.0,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,79,True,inside,inside,0.004464387893676758,2.384185791015625e-07,0.4423084259033203,0.0,0.9,134.1875,144.60546875,324608,8525643
CKKS-proposed,80,True,inside,inside,0.003856182098388672,2.384185791015625e-07,0.44920873641967773,0.0,1.9,136.47265625,144.60546875,324608,8525643
CKKS-proposed,81,True,inside,inside,0.004628658294677734,2.384185791015625e-07,0.4422597885131836,0.0,0.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,82,True,inside,inside,0.004411458969116211,2.384185791015625e-07,0.44586873054504395,0.0,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,83,True,inside,inside,0.004086732864379883,2.384185791015625e-07,0.44393396377563477,0.0,0.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,84,True,inside,inside,0.003726959228515625,4.76837158203125e-07,0.45855259895324707,0.0,0.0,136.46875,144.60546875,324608,8525643
CKKS-proposed,85,True,inside,inside,0.00481414794921875,2.384185791015625e-07,0.4419715404510498,0.0,0.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,86,True,inside,inside,0.0039370059967041016,2.384185791015625e-07,0.448214054107666,0.0,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,87,True,inside,inside,0.004582643508911133,4.76837158203125e-07,0.4473886489868164,0.0,0.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,88,True,inside,inside,0.0040836334228515625,2.384185791015625e-07,0.4502694606781006,0.0,0.0,136.46875,144.60546875,324608,8525643
CKKS-proposed,89,True,inside,inside,0.004578351974487305,2.384185791015625e-07,0.45178818702697754,0.0,0.0,134.1875,144.6015625,324608,8525643
CKKS-proposed,90,True,inside,inside,0.004202365875244141,2.384185791015625e-07,0.45714235305786133,0.0,0.0,136.46875,144.6015625,324608,8525643
CKKS-proposed,91,True,inside,inside,0.005563020706176758,4.76837158203125e-07,0.4928860664367676,1.0,1.1,134.1875,144.6015625,324608,8525643
CKKS-proposed,92,True,inside,inside,0.004082202911376953,0.0,0.46746349334716797,1.0,0.0,136.46875,144.60546875,324608,8525643
CKKS-proposed,93,True,inside,inside,0.004701375961303711,2.384185791015625e-07,0.43442201614379883,8.7,0.0,134.1875,144.60546875,324608,8525643
CKKS-proposed,94,True,inside,inside,0.0038368701934814453,4.76837158203125e-07,0.4345738887786865,0.0,0.0,136.47265625,144.60546875,324608,8525643
CKKS-proposed,95,True,inside,inside,0.0047299861907958984,2.384185791015625e-07,0.4500744342803955,2.1,1.8,134.1875,144.59765625,324608,8525643
CKKS-proposed,96,True,inside,inside,0.003721475601196289,0.0,0.43289923667907715,0.8,0.0,136.46484375,144.6015625,324608,8525643
CKKS-proposed,97,True,inside,inside,0.0039730072021484375,2.384185791015625e-07,0.4406931400299072,0.0,0.0,134.1875,144.60546875,324608,8525643
CKKS-proposed,98,True,inside,inside,0.004172086715698242,4.76837158203125e-07,0.43550682067871094,0.0,0.0,136.47265625,144.60546875,324608,8525643
CKKS-proposed,99,True,inside,inside,0.004862546920776367,2.384185791015625e-07,0.45171189308166504,0.0,0.0,134.1875,144.59765625,324608,8525643
CKKS-optimized,55.388,1.805,0.554,1.0,1.0,1.0,1.0,100,100
CKKS-proposed,0,True,inside,inside,0.005087137222290039,2.384185791015625e-07,0.4788541793823242,3.6,0.0,136.92578125,146.171875,324476,8525511
CKKS-proposed,1,True,inside,inside,0.005570888519287109,2.384185791015625e-07,0.4905712604522705,0.0,0.0,137.7890625,143.37109375,324476,8525511
CKKS-proposed,2,True,inside,inside,0.0043489933013916016,4.76837158203125e-07,0.45336246490478516,2.0,0.0,135.2421875,144.5,324476,8525511
CKKS-proposed,3,True,inside,inside,0.003820657730102539,2.384185791015625e-07,0.4483363628387451,0.0,6.5,136.3359375,143.33984375,324476,8525511
CKKS-proposed,4,True,inside,inside,0.0053386688232421875,4.76837158203125e-07,0.4637291431427002,5.1,6.1,135.2109375,144.46875,324476,8525511
CKKS-proposed,5,True,inside,inside,0.00423884391784668,2.384185791015625e-07,0.4642014503479004,6.0,0.0,136.3359375,143.33984375,324476,8525511
CKKS-proposed,6,True,inside,inside,0.004588603973388672,2.384185791015625e-07,0.45496582984924316,3.6,2.1,135.2109375,144.4609375,324476,8525511
CKKS-proposed,7,True,inside,inside,0.003732919692993164,2.384185791015625e-07,0.5138847827911377,0.0,1.1,136.328125,143.33984375,324476,8525511
CKKS-proposed,8,True,inside,inside,0.005093097686767578,4.76837158203125e-07,0.49941110610961914,1.8,0.0,135.2109375,144.46875,324476,8525511
CKKS-proposed,9,True,inside,inside,0.0044133663177490234,4.76837158203125e-07,0.43758201599121094,0.0,0.0,136.3359375,143.3515625,324476,8525511
CKKS-proposed,10,True,inside,inside,0.004544973373413086,0.0,0.4504892826080322,0.0,0.0,135.22265625,144.47265625,324476,8525511
CKKS-proposed,11,True,inside,inside,0.004389524459838867,2.384185791015625e-07,0.4351527690887451,0.0,0.0,136.33984375,143.3515625,324476,8525511
CKKS-proposed,12,True,inside,inside,0.004593849182128906,2.384185791015625e-07,0.433957576751709,0.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,13,True,inside,inside,0.00448155403137207,4.76837158203125e-07,0.4457249641418457,0.0,1.3,136.34375,143.3515625,324476,8525511
CKKS-proposed,14,True,inside,inside,0.004168033599853516,2.384185791015625e-07,0.43535947799682617,0.0,0.9,135.22265625,144.4765625,324476,8525511
CKKS-proposed,15,True,inside,inside,0.0036766529083251953,2.384185791015625e-07,0.4481956958770752,0.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,16,True,inside,inside,0.003997087478637695,2.384185791015625e-07,0.44806361198425293,0.9,1.1,135.22265625,144.47265625,324476,8525511
CKKS-proposed,17,True,inside,inside,0.004419088363647461,4.76837158203125e-07,0.4418964385986328,0.0,0.0,136.33984375,143.3515625,324476,8525511
CKKS-proposed,18,True,inside,inside,0.004135608673095703,2.384185791015625e-07,0.45780491828918457,1.0,3.6,135.22265625,144.48046875,324476,8525511
CKKS-proposed,19,True,inside,inside,0.00426793098449707,2.384185791015625e-07,0.44783687591552734,0.0,0.0,136.34765625,143.3515625,324476,8525511
CKKS-proposed,20,True,inside,inside,0.004582881927490234,2.384185791015625e-07,0.45632028579711914,2.9,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,21,True,inside,inside,0.00433659553527832,2.384185791015625e-07,0.4486379623413086,0.9,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,22,True,inside,inside,0.003930807113647461,2.384185791015625e-07,0.43187546730041504,1.1,0.0,135.22265625,144.47265625,324476,8525511
CKKS-proposed,23,True,inside,inside,0.00409245491027832,4.76837158203125e-07,0.42902159690856934,0.9,0.0,136.33984375,143.3515625,324476,8525511
CKKS-proposed,24,True,inside,inside,0.004258871078491211,2.384185791015625e-07,0.455061674118042,0.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,25,True,inside,inside,0.004693746566772461,2.384185791015625e-07,0.44388365745544434,1.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,26,True,inside,inside,0.0048711299896240234,0.0,0.453035831451416,0.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,27,True,inside,inside,0.004242658615112305,2.384185791015625e-07,0.4900515079498291,4.3,1.1,136.34375,143.3515625,324476,8525511
CKKS-proposed,28,True,inside,inside,0.004140138626098633,4.76837158203125e-07,0.4365983009338379,0.0,0.0,135.22265625,144.47265625,324476,8525511
CKKS-proposed,29,True,inside,inside,0.00400543212890625,4.76837158203125e-07,0.42919421195983887,1.1,0.0,136.33984375,143.3515625,324476,8525511
CKKS-proposed,30,True,inside,inside,0.004796028137207031,2.384185791015625e-07,0.4800260066986084,0.0,1.1,135.22265625,144.4765625,324476,8525511
CKKS-proposed,31,True,inside,inside,0.004113674163818359,2.384185791015625e-07,0.45552682876586914,0.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,32,True,inside,inside,0.003908395767211914,2.384185791015625e-07,0.4433317184448242,0.0,1.0,135.22265625,144.48046875,324476,8525511
CKKS-proposed,33,True,inside,inside,0.004559755325317383,2.384185791015625e-07,0.4449045658111572,0.0,0.0,136.34765625,143.3515625,324476,8525511
CKKS-proposed,34,True,inside,inside,0.0045473575592041016,2.384185791015625e-07,0.44764208793640137,0.0,1.1,135.22265625,144.48046875,324476,8525511
CKKS-proposed,35,True,inside,inside,0.004052400588989258,2.384185791015625e-07,0.4476954936981201,0.0,0.0,136.34765625,143.3515625,324476,8525511
CKKS-proposed,36,True,inside,inside,0.004550457000732422,2.384185791015625e-07,0.4512162208557129,0.0,1.1,135.22265625,144.4765625,324476,8525511
CKKS-proposed,37,True,inside,inside,0.0043294429779052734,2.384185791015625e-07,0.44428181648254395,0.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,38,True,inside,inside,0.0043048858642578125,0.0,0.4578666687011719,1.6,0.9,135.22265625,144.48046875,324476,8525511
CKKS-proposed,39,True,inside,inside,0.0036995410919189453,2.384185791015625e-07,0.445267915725708,0.0,0.0,136.34765625,143.3515625,324476,8525511
CKKS-proposed,40,True,inside,inside,0.004423856735229492,2.384185791015625e-07,0.45041966438293457,0.0,1.1,135.22265625,144.4765625,324476,8525511
CKKS-proposed,41,True,inside,inside,0.004077911376953125,2.384185791015625e-07,0.44301366806030273,0.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,42,True,inside,inside,0.004715442657470703,4.76837158203125e-07,0.45220017433166504,0.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,43,True,inside,inside,0.004616498947143555,4.76837158203125e-07,0.4711329936981201,1.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,44,True,inside,inside,0.0048923492431640625,2.384185791015625e-07,0.4484231472015381,4.4,1.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,45,True,inside,inside,0.004502534866333008,2.384185791015625e-07,0.44478487968444824,1.8,1.1,136.34375,143.3515625,324476,8525511
CKKS-proposed,46,True,inside,inside,0.004500389099121094,2.384185791015625e-07,0.48784708976745605,0.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,47,True,inside,inside,0.0037250518798828125,2.384185791015625e-07,0.45734310150146484,0.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,48,True,inside,inside,0.0038661956787109375,2.384185791015625e-07,0.4437384605407715,0.0,0.0,135.22265625,144.47265625,324476,8525511
CKKS-proposed,49,True,inside,inside,0.00398564338684082,2.384185791015625e-07,0.45268678665161133,0.0,0.0,136.33984375,143.3515625,324476,8525511
CKKS-proposed,50,True,inside,inside,0.004125356674194336,2.384185791015625e-07,0.4632141590118408,2.1,1.1,135.22265625,144.48046875,324476,8525511
CKKS-proposed,51,True,inside,inside,0.004557132720947266,4.76837158203125e-07,0.4587264060974121,0.0,1.1,136.34765625,143.3515625,324476,8525511
CKKS-proposed,52,True,inside,inside,0.004036426544189453,4.76837158203125e-07,0.4530453681945801,1.1,1.1,135.22265625,144.46875,324476,8525511
CKKS-proposed,53,True,inside,inside,0.003971576690673828,2.384185791015625e-07,0.46604323387145996,0.9,0.0,136.3359375,143.3515625,324476,8525511
CKKS-proposed,54,True,inside,inside,0.0046176910400390625,4.76837158203125e-07,0.4541656970977783,1.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,55,True,inside,inside,0.003965616226196289,2.384185791015625e-07,0.444962739944458,0.0,2.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,56,True,inside,inside,0.004765748977661133,4.76837158203125e-07,0.4540393352508545,0.0,2.6,135.22265625,144.47265625,324476,8525511
CKKS-proposed,57,True,inside,inside,0.004324913024902344,2.384185791015625e-07,0.44369053840637207,0.0,0.0,136.33984375,143.3515625,324476,8525511
CKKS-proposed,58,True,inside,inside,0.004997968673706055,2.384185791015625e-07,0.4347560405731201,0.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,59,True,inside,inside,0.003895998001098633,2.384185791015625e-07,0.44345808029174805,0.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,60,True,inside,inside,0.004873037338256836,2.384185791015625e-07,0.45531392097473145,0.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,61,True,inside,inside,0.0041697025299072266,2.384185791015625e-07,0.49466681480407715,0.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,62,True,inside,inside,0.004723310470581055,7.152557373046875e-07,0.4498894214630127,0.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,63,True,inside,inside,0.004166364669799805,2.384185791015625e-07,0.44368505477905273,1.0,0.0,136.34375,143.3515625,324476,8525511
CKKS-proposed,64,True,inside,inside,0.004437685012817383,2.384185791015625e-07,0.43506693840026855,0.0,0.0,135.22265625,144.4765625,324476,8525511
CKKS-proposed,65,True,inside,inside,0.0037496089935302734,2.384185791015625e-07,0.45117688179016113,0.9,0.0,136.34765625,143.35546875,324476,8525511
CKKS-proposed,66,True,inside,inside,0.004246234893798828,2.384185791015625e-07,0.44449496269226074,1.9,0.0,135.2265625,144.484375,324476,8525511
CKKS-proposed,67,True,inside,inside,0.004162311553955078,7.152557373046875e-07,0.44703078269958496,0.0,0.0,136.3515625,143.35546875,324476,8525511
CKKS-proposed,68,True,inside,inside,0.003930091857910156,4.76837158203125e-07,0.4365711212158203,1.0,0.0,135.2265625,144.48046875,324476,8525511
CKKS-proposed,69,True,inside,inside,0.004185676574707031,2.384185791015625e-07,0.44028806686401367,0.0,0.0,136.34765625,143.35546875,324476,8525511
CKKS-proposed,70,True,inside,inside,0.004082441329956055,4.76837158203125e-07,0.48270368576049805,0.0,0.0,135.2265625,144.48046875,324476,8525511
CKKS-proposed,71,True,inside,inside,0.003854990005493164,2.384185791015625e-07,0.4395482540130615,0.0,1.8,136.34765625,143.35546875,324476,8525511
CKKS-proposed,72,True,inside,inside,0.00488734245300293,2.384185791015625e-07,0.4460940361022949,0.9,1.0,135.2265625,144.48046875,324476,8525511
CKKS-proposed,73,True,inside,inside,0.004801511764526367,2.384185791015625e-07,0.44068431854248047,0.0,1.1,136.34765625,143.35546875,324476,8525511
CKKS-proposed,74,True,inside,inside,0.004414796829223633,2.384185791015625e-07,0.44971537590026855,0.0,1.8,135.2265625,144.48046875,324476,8525511
CKKS-proposed,75,True,inside,inside,0.004264116287231445,2.384185791015625e-07,0.4548330307006836,0.0,0.0,136.34765625,143.35546875,324476,8525511
CKKS-proposed,76,True,inside,inside,0.004828453063964844,4.76837158203125e-07,0.4657011032104492,0.0,2.0,135.2265625,144.484375,324476,8525511
CKKS-proposed,77,True,inside,inside,0.0038607120513916016,2.384185791015625e-07,0.4497818946838379,0.0,0.0,136.3515625,143.35546875,324476,8525511
CKKS-proposed,78,True,inside,inside,0.004473686218261719,2.384185791015625e-07,0.5785112380981445,0.0,7.1,135.2265625,144.484375,324476,8525511
CKKS-proposed,79,True,inside,inside,0.006234884262084961,2.384185791015625e-07,0.5533130168914795,4.8,1.8,136.3515625,143.3515625,324476,8525511
CKKS-proposed,80,True,inside,inside,0.013118267059326172,2.384185791015625e-07,0.5140752792358398,1.8,1.0,135.22265625,142.77734375,324476,8525511
CKKS-proposed,81,True,inside,inside,0.004324436187744141,2.384185791015625e-07,0.4798710346221924,1.0,2.2,134.65234375,144.47265625,324476,8525511
CKKS-proposed,82,True,inside,inside,0.004235506057739258,2.384185791015625e-07,0.513803243637085,0.0,1.1,136.33984375,144.4765625,324476,8525511
CKKS-proposed,83,True,inside,inside,0.004202365875244141,2.384185791015625e-07,0.4527895450592041,0.0,0.0,134.39453125,144.4765625,324476,8525511
CKKS-proposed,84,True,inside,inside,0.0047953128814697266,4.76837158203125e-07,0.4960646629333496,3.8,2.0,136.34375,144.48046875,324476,8525511
