scheme,request_id,correct,plaintext_decision,encrypted_decision,encryption_time,decryption_time,total_time,cpu_start,cpu_end,ram_start,ram_end,ciphertext_size,payload_size
Paillier-baseline,97,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,106.40505576133728,4.8,26.7,122.94921875,118.41015625,177,6599
Paillier-baseline,56,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,106.71907091140747,4.2,31.2,122.84375,118.37890625,177,6599
Paillier-baseline,59,True,inside,inside,5.245208740234375e-06,4.76837158203125e-07,107.80677676200867,4.1,26.7,122.71875,118.07421875,177,6599
Paillier-baseline,90,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,109.28375005722046,5.4,26.6,122.90234375,118.04296875,177,6599
Paillier-baseline,91,True,inside,inside,1.0967254638671875e-05,2.384185791015625e-07,110.92989706993103,10.0,28.3,123.828125,117.796875,177,6599
Paillier-baseline,99,True,inside,inside,1.0251998901367188e-05,4.76837158203125e-07,111.2230155467987,7.6,26.6,123.234375,117.765625,177,6599
Paillier-baseline,78,True,inside,inside,9.298324584960938e-06,2.384185791015625e-07,112.28248929977417,6.9,25.5,123.16796875,117.734375,177,6599
Paillier-baseline,89,True,inside,inside,9.298324584960938e-06,4.76837158203125e-07,113.76075148582458,4.7,28.0,122.94921875,117.37109375,177,6599
Paillier-baseline,43,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,115.53855681419373,4.0,25.3,122.6328125,117.3359375,177,6599
Paillier-baseline,54,True,inside,inside,5.245208740234375e-06,7.152557373046875e-07,115.99831438064575,3.9,26.8,122.671875,117.3046875,177,6599
Paillier-baseline,92,True,inside,inside,8.58306884765625e-06,4.76837158203125e-07,116.9268205165863,7.6,27.8,123.0703125,116.96875,177,6599
Paillier-baseline,45,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,118.57466316223145,4.2,20.7,122.90234375,116.92578125,177,6599
Paillier-baseline,46,True,inside,inside,1.0251998901367188e-05,2.384185791015625e-07,119.94070768356323,8.7,13.2,124.0,116.609375,177,6599
Paillier-baseline,62,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,120.53531956672668,4.6,7.4,122.890625,116.5625,177,6599
Paillier-baseline,67,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,121.27616739273071,4.7,0.0,122.86328125,116.0625,177,6599
System,Runtime (s),Throughput (q/s),Latency (s/q),Accuracy,Precision,Recall,F1
Paillier-baseline,121.326,0.824,1.213,1.0,1.0,1.0,1.0
Paillier-baseline,1,True,inside,inside,9.059906005859375e-06,0.0,4.968892812728882,0.0,25.8,122.63671875,125.22265625,177,6597
Paillier-baseline,0,True,inside,inside,1.3828277587890625e-05,2.384185791015625e-07,5.157804727554321,0.0,21.6,122.63671875,125.19921875,177,6597
Paillier-baseline,2,True,inside,inside,5.4836273193359375e-06,2.384185791015625e-07,5.375126361846924,0.0,23.2,122.63671875,125.171875,177,6597
Paillier-baseline,5,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,5.492553234100342,0.0,26.5,122.65234375,125.140625,177,6597
Paillier-baseline,9,True,inside,inside,1.2636184692382812e-05,2.384185791015625e-07,10.075634717941284,0.0,26.5,122.68359375,125.10546875,177,6597
Paillier-baseline,3,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,10.234187602996826,0.0,25.8,122.6484375,125.07421875,177,6597
Paillier-baseline,6,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,10.372443199157715,0.0,28.9,122.65234375,125.0390625,177,6597
Paillier-baseline,33,True,inside,inside,7.3909759521484375e-06,4.76837158203125e-07,10.543096542358398,0.9,27.0,122.77734375,125.0078125,177,6597
Paillier-baseline,7,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,15.025624990463257,0.0,31.0,122.6953125,124.97265625,177,6597
Paillier-baseline,32,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,15.164414644241333,0.9,22.4,122.7578125,124.94140625,177,6597
Paillier-baseline,65,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,15.217069625854492,1.6,23.5,123.03125,124.91015625,177,6597
Paillier-baseline,49,True,inside,inside,3.814697265625e-06,4.76837158203125e-07,15.403793334960938,5.0,27.8,123.28515625,124.87890625,177,6597
Paillier-baseline,20,True,inside,inside,5.9604644775390625e-06,4.76837158203125e-07,19.870471715927124,0.0,31.4,122.7109375,124.6484375,177,6597
Paillier-baseline,17,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,20.019927501678467,0.0,25.0,122.7109375,124.625,177,6597
Paillier-baseline,15,True,inside,inside,6.4373016357421875e-06,9.5367431640625e-07,20.065946578979492,0.0,27.8,122.7109375,124.59375,177,6597
Paillier-baseline,14,True,inside,inside,1.2636184692382812e-05,4.76837158203125e-07,20.28865146636963,0.0,26.3,122.7109375,124.546875,177,6597
Paillier-baseline,27,True,inside,inside,9.775161743164062e-06,2.384185791015625e-07,24.606619358062744,0.8,22.9,122.8046875,124.515625,177,6597
Paillier-baseline,4,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,24.686840295791626,0.0,25.7,122.70703125,124.48046875,177,6597
Paillier-baseline,16,True,inside,inside,7.3909759521484375e-06,4.76837158203125e-07,25.14192223548889,0.0,25.7,122.7109375,124.44921875,177,6597
Paillier-baseline,11,True,inside,inside,6.9141387939453125e-06,4.76837158203125e-07,25.238612413406372,0.0,25.8,122.73046875,124.4140625,177,6597
Paillier-baseline,39,True,inside,inside,1.049041748046875e-05,2.384185791015625e-07,29.228346586227417,0.9,21.5,122.8046875,124.19140625,177,6597
Paillier-baseline,23,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,29.308446645736694,0.0,22.7,122.73046875,124.15625,177,6597
Paillier-baseline,95,True,inside,inside,4.76837158203125e-06,4.76837158203125e-07,29.631502866744995,5.1,29.7,123.2421875,124.12109375,177,6597
Paillier-baseline,10,True,inside,inside,5.9604644775390625e-06,0.0,29.733354091644287,0.0,28.7,122.68359375,124.0859375,177,6597
Paillier-baseline,36,True,inside,inside,4.5299530029296875e-06,4.76837158203125e-07,33.95359015464783,0.9,26.8,122.79296875,124.05078125,177,6597
Paillier-baseline,35,True,inside,inside,5.245208740234375e-06,4.76837158203125e-07,34.422932147979736,0.9,22.6,122.79296875,124.01953125,177,6597
Paillier-baseline,75,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,34.43667721748352,1.6,28.4,123.0703125,123.98828125,177,6597
Paillier-baseline,77,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,34.482234716415405,3.2,29.2,123.13671875,123.95703125,177,6597
Paillier-baseline,12,True,inside,inside,8.58306884765625e-06,2.384185791015625e-07,38.313647985458374,0.0,29.1,122.7421875,123.921875,177,6597
Paillier-baseline,18,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,39.094258069992065,0.0,26.5,122.7109375,123.890625,177,6597
Paillier-baseline,29,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,39.39607048034668,0.8,23.3,122.7578125,123.859375,177,6597
Paillier-baseline,30,True,inside,inside,7.867813110351562e-06,4.76837158203125e-07,39.52824687957764,0.7,21.7,122.859375,123.82421875,177,6597
Paillier-baseline,34,True,inside,inside,8.58306884765625e-06,2.384185791015625e-07,43.08337450027466,0.9,27.2,122.83984375,123.58203125,177,6597
Paillier-baseline,28,True,inside,inside,6.4373016357421875e-06,0.0,44.00738549232483,0.8,25.0,122.7578125,123.55078125,177,6597
Paillier-baseline,74,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,44.25542378425598,4.7,26.5,123.1484375,123.515625,177,6597
Paillier-baseline,55,True,inside,inside,1.1205673217773438e-05,2.384185791015625e-07,44.34869146347046,0.9,26.8,122.82421875,123.484375,177,6597
Paillier-baseline,22,True,inside,inside,7.62939453125e-06,0.0,48.031404972076416,0.0,28.1,122.7265625,123.18359375,177,6597
Paillier-baseline,97,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,48.736332178115845,5.2,25.8,123.19921875,123.1484375,177,6597
Paillier-baseline,56,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,48.963767290115356,0.9,24.7,122.859375,123.11328125,177,6597
Paillier-baseline,50,True,inside,inside,5.245208740234375e-06,7.152557373046875e-07,49.36322093009949,0.9,26.3,122.79296875,123.08203125,177,6597
Paillier-baseline,24,True,inside,inside,4.291534423828125e-06,4.76837158203125e-07,52.945590019226074,0.8,24.3,122.77734375,123.046875,177,6597
Paillier-baseline,13,True,inside,inside,5.0067901611328125e-06,4.76837158203125e-07,53.27772092819214,0.0,23.8,122.7109375,123.01171875,177,6597
Paillier-baseline,26,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,54.06396245956421,0.8,23.4,122.79296875,122.9765625,177,6597
Paillier-baseline,31,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,54.11332941055298,0.8,25.3,122.7578125,122.9453125,177,6597
Paillier-baseline,66,True,inside,inside,4.76837158203125e-06,2.384185791015625e-07,57.532185077667236,4.9,24.0,123.2578125,122.55078125,177,6597
Paillier-baseline,8,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,57.75112533569336,0.0,28.6,122.68359375,122.51953125,177,6597
Paillier-baseline,53,True,inside,inside,9.775161743164062e-06,2.384185791015625e-07,58.513909339904785,0.9,26.4,122.83984375,122.48828125,177,6597
Paillier-baseline,57,True,inside,inside,9.5367431640625e-06,7.152557373046875e-07,58.69197726249695,0.9,25.3,122.82421875,122.45703125,177,6597
Paillier-baseline,78,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,62.163888692855835,5.6,26.6,123.28515625,122.42578125,177,6597
Paillier-baseline,42,True,inside,inside,8.344650268554688e-06,0.0,62.516735315322876,0.9,26.6,122.83984375,122.39453125,177,6597
Paillier-baseline,63,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,63.65100836753845,0.9,26.0,122.9765625,122.36328125,177,6597
Paillier-baseline,70,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,63.768157958984375,0.9,29.3,122.9765625,122.33203125,177,6597
Paillier-baseline,82,True,inside,inside,5.9604644775390625e-06,2.384185791015625e-07,66.62412476539612,4.7,28.4,123.16796875,122.12109375,177,6597
Paillier-baseline,88,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,67.04659914970398,4.7,26.3,123.19921875,122.08984375,177,6597
Paillier-baseline,54,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,68.12156558036804,4.2,26.5,123.2421875,122.05859375,177,6597
Paillier-baseline,21,True,inside,inside,1.1444091796875e-05,4.76837158203125e-07,68.26790404319763,0.0,26.9,122.7578125,122.0234375,177,6597
Paillier-baseline,19,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,71.91766047477722,0.7,25.8,122.91796875,121.98828125,177,6597
Paillier-baseline,71,True,inside,inside,5.245208740234375e-06,4.76837158203125e-07,72.18424773216248,4.7,29.2,123.22265625,121.953125,177,6597
Paillier-baseline,73,True,inside,inside,3.814697265625e-06,4.76837158203125e-07,72.92015218734741,4.7,31.2,123.1484375,121.5625,177,6597
Paillier-baseline,94,True,inside,inside,3.814697265625e-06,4.76837158203125e-07,72.90989780426025,3.2,31.6,123.11328125,121.5625,177,6597
Paillier-baseline,38,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,76.66139149665833,0.9,24.5,122.8046875,121.50390625,177,6597
Paillier-baseline,84,True,inside,inside,6.198883056640625e-06,4.76837158203125e-07,76.7357771396637,1.6,26.8,123.08984375,121.47265625,177,6597
Paillier-baseline,41,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,77.77715110778809,0.8,26.0,122.9296875,121.44140625,177,6597
Paillier-baseline,92,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,77.87382340431213,4.7,25.5,123.1484375,121.41015625,177,6597
Paillier-baseline,44,True,inside,inside,4.0531158447265625e-06,4.76837158203125e-07,81.56332206726074,0.8,26.3,122.94140625,121.0703125,177,6597
Paillier-baseline,85,True,inside,inside,5.7220458984375e-06,4.76837158203125e-07,81.60957908630371,1.6,23.8,123.11328125,121.0390625,177,6597
Paillier-baseline,58,True,inside,inside,1.4543533325195312e-05,4.76837158203125e-07,82.26574754714966,1.0,29.3,122.82421875,121.0078125,177,6597
Paillier-baseline,37,True,inside,inside,9.059906005859375e-06,2.384185791015625e-07,82.69423913955688,0.9,27.4,122.8515625,120.97265625,177,6597
Paillier-baseline,93,True,inside,inside,3.814697265625e-06,0.0,86.3003466129303,3.2,22.0,123.11328125,120.63671875,177,6597
Paillier-baseline,79,True,inside,inside,4.0531158447265625e-06,4.76837158203125e-07,86.58793902397156,0.9,27.5,123.0078125,120.60546875,177,6597
Paillier-baseline,80,True,inside,inside,1.0728836059570312e-05,2.384185791015625e-07,86.75597333908081,5.7,25.5,123.4765625,120.57421875,177,6597
Paillier-baseline,40,True,inside,inside,9.059906005859375e-06,7.152557373046875e-07,87.28444695472717,0.8,27.4,122.91796875,120.5390625,177,6597
Paillier-baseline,76,True,inside,inside,5.4836273193359375e-06,2.384185791015625e-07,91.11895108222961,0.9,25.7,122.89453125,120.23828125,177,6597
Paillier-baseline,91,True,inside,inside,1.7404556274414062e-05,4.76837158203125e-07,91.4713020324707,5.7,21.1,123.4765625,120.203125,177,6597
Paillier-baseline,99,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,91.75687956809998,6.9,27.3,123.3671875,120.171875,177,6597
Paillier-baseline,59,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,91.86595940589905,0.9,26.3,122.9453125,120.140625,177,6597
Paillier-baseline,72,True,inside,inside,4.76837158203125e-06,2.384185791015625e-07,95.83244729042053,4.7,27.5,123.1484375,119.80078125,177,6597
Paillier-baseline,61,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,95.9975368976593,0.9,27.1,122.9453125,119.76953125,177,6597
Paillier-baseline,47,True,inside,inside,9.775161743164062e-06,4.76837158203125e-07,96.26263785362244,0.9,27.7,122.82421875,119.73828125,177,6597
Paillier-baseline,90,True,inside,inside,5.245208740234375e-06,4.76837158203125e-07,96.52059435844421,4.9,26.4,123.26953125,119.70703125,177,6597
Paillier-baseline,60,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,100.54827666282654,0.9,24.8,122.9453125,119.67578125,177,6597
Paillier-baseline,62,True,inside,inside,3.814697265625e-06,0.0,100.71124315261841,5.4,23.9,123.28515625,119.64453125,177,6597
Paillier-baseline,51,True,inside,inside,3.5762786865234375e-06,0.0,100.72713732719421,0.8,26.4,122.89453125,119.61328125,177,6597
Paillier-baseline,67,True,inside,inside,1.3113021850585938e-05,2.384185791015625e-07,100.99594283103943,1.7,25.8,123.03125,119.58203125,177,6597
Paillier-baseline,81,True,inside,inside,3.5762786865234375e-06,4.76837158203125e-07,105.23209238052368,4.9,27.0,123.26953125,118.97265625,177,6597
Paillier-baseline,69,True,inside,inside,4.291534423828125e-06,4.76837158203125e-07,105.63921451568604,0.9,27.2,122.9765625,118.94140625,177,6597
Paillier-baseline,43,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,105.65923237800598,0.8,30.9,122.9453125,118.91015625,177,6597
Paillier-baseline,52,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,106.06043910980225,0.8,29.3,122.89453125,118.87890625,177,6597
Paillier-baseline,98,True,inside,inside,5.4836273193359375e-06,4.76837158203125e-07,110.05050444602966,5.3,25.3,123.1953125,118.4453125,177,6597
Paillier-baseline,64,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,110.13047933578491,4.7,30.5,123.1796875,118.4140625,177,6597
Paillier-baseline,89,True,inside,inside,5.4836273193359375e-06,0.0,110.34074544906616,4.7,28.1,123.2421875,118.37890625,177,6597
Paillier-baseline,96,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,110.47019743919373,5.3,28.2,123.2421875,118.34765625,177,6597
Paillier-baseline,68,True,inside,inside,8.58306884765625e-06,4.76837158203125e-07,114.85426044464111,6.9,23.7,123.5078125,117.65625,177,6597
Paillier-baseline,87,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,114.85286474227905,5.6,27.1,123.28515625,117.609375,177,6597
Paillier-baseline,46,True,inside,inside,3.5762786865234375e-06,4.76837158203125e-07,115.25370049476624,4.2,26.6,123.1484375,117.57421875,177,6597
Paillier-baseline,83,True,inside,inside,1.33514404296875e-05,2.384185791015625e-07,115.261155128479,6.3,30.2,123.484375,117.54296875,177,6597
Paillier-baseline,45,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,119.33986449241638,0.8,18.1,122.89453125,116.98046875,177,6597
Paillier-baseline,86,True,inside,inside,5.7220458984375e-06,4.76837158203125e-07,119.40347647666931,1.6,14.3,123.08984375,116.94921875,177,6597
Paillier-baseline,48,True,inside,inside,5.4836273193359375e-06,2.384185791015625e-07,119.7419044971466,0.8,4.1,122.87109375,116.91796875,177,6597
Paillier-baseline,25,True,inside,inside,8.821487426757812e-06,2.384185791015625e-07,119.82229232788086,0.0,0.0,122.7421875,116.875,177,6597
System,Runtime (s),Throughput (q/s),Latency (s/q),Accuracy,Precision,Recall,F1
Paillier-baseline,119.837,0.834,1.198,1.0,1.0,1.0,1.0
Paillier-baseline,0,True,inside,inside,1.8835067749023438e-05,4.76837158203125e-07,4.903382301330566,1.0,29.5,122.27734375,125.171875,177,6598
Paillier-baseline,3,True,inside,inside,4.291534423828125e-06,4.76837158203125e-07,5.2234697341918945,1.1,24.2,122.3046875,125.1484375,177,6598
Paillier-baseline,6,True,inside,inside,5.245208740234375e-06,0.0,5.222949504852295,1.1,24.7,122.3046875,125.1484375,177,6598
Paillier-baseline,1,True,inside,inside,1.049041748046875e-05,0.0,5.310681343078613,1.0,23.8,122.27734375,125.078125,177,6598
Paillier-baseline,9,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,9.40619707107544,0.9,20.2,122.3125,125.06640625,177,6598
Paillier-baseline,4,True,inside,inside,1.1682510375976562e-05,2.384185791015625e-07,9.760595560073853,1.1,21.5,122.29296875,125.03515625,177,6598
Paillier-baseline,2,True,inside,inside,8.821487426757812e-06,2.384185791015625e-07,9.773740291595459,1.0,24.1,122.27734375,125.00390625,177,6598
Paillier-baseline,40,True,inside,inside,1.1205673217773438e-05,2.384185791015625e-07,9.784303665161133,0.0,28.7,122.4453125,124.97265625,177,6598
Paillier-baseline,11,True,inside,inside,1.0967254638671875e-05,2.384185791015625e-07,14.500231504440308,1.0,27.2,122.3125,124.9375,177,6598
Paillier-baseline,13,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,14.609074831008911,1.1,26.3,122.3125,124.90625,177,6598
Paillier-baseline,17,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,14.641616582870483,0.9,25.3,122.31640625,124.875,177,6598
Paillier-baseline,16,True,inside,inside,7.867813110351562e-06,9.5367431640625e-07,15.089816093444824,0.9,22.9,122.33203125,124.84375,177,6598
Paillier-baseline,41,True,inside,inside,6.67572021484375e-06,7.152557373046875e-07,18.94563126564026,1.8,25.0,122.45703125,124.8125,177,6598
Paillier-baseline,24,True,inside,inside,6.198883056640625e-06,0.0,19.46502995491028,2.8,23.7,122.65625,124.78125,177,6598
Paillier-baseline,25,True,inside,inside,2.1219253540039062e-05,0.0,19.46883201599121,0.0,25.0,122.4296875,124.74609375,177,6598
Paillier-baseline,7,True,inside,inside,5.9604644775390625e-06,2.384185791015625e-07,19.623117208480835,0.9,24.5,122.31640625,124.7109375,177,6598
Paillier-baseline,63,True,inside,inside,6.198883056640625e-06,2.384185791015625e-07,23.702213525772095,2.0,25.7,122.55078125,124.6796875,177,6598
Paillier-baseline,20,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,23.948365926742554,0.9,26.2,122.34765625,124.6484375,177,6598
Paillier-baseline,23,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,23.960569858551025,0.9,24.0,122.33203125,124.6171875,177,6598
Paillier-baseline,8,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,24.321061611175537,1.0,26.5,122.3125,124.58203125,177,6598
Paillier-baseline,62,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,28.491491079330444,2.5,25.8,122.6328125,124.35546875,177,6598
Paillier-baseline,10,True,inside,inside,1.2874603271484375e-05,4.76837158203125e-07,28.908134698867798,1.1,23.4,122.3046875,124.328125,177,6598
Paillier-baseline,14,True,inside,inside,5.7220458984375e-06,7.152557373046875e-07,28.917306900024414,0.9,23.4,122.3203125,124.296875,177,6598
Paillier-baseline,15,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,29.03809404373169,1.0,27.4,122.3125,124.265625,177,6598
Paillier-baseline,12,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,33.13616704940796,0.9,22.3,122.31640625,123.95703125,177,6598
Paillier-baseline,76,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,33.37809896469116,2.7,26.9,122.58203125,123.93359375,177,6598
Paillier-baseline,31,True,inside,inside,3.5762786865234375e-06,4.76837158203125e-07,33.78127932548523,1.7,25.5,122.515625,123.90625,177,6598
Paillier-baseline,5,True,inside,inside,4.5299530029296875e-06,4.76837158203125e-07,33.9940984249115,1.1,26.1,122.29296875,123.875,177,6598
Paillier-baseline,72,True,inside,inside,5.9604644775390625e-06,2.384185791015625e-07,37.777949810028076,2.1,26.8,122.55859375,123.6171875,177,6598
Paillier-baseline,22,True,inside,inside,8.58306884765625e-06,2.384185791015625e-07,38.149784326553345,2.3,23.4,122.51953125,123.5859375,177,6598
Paillier-baseline,32,True,inside,inside,7.867813110351562e-06,4.76837158203125e-07,38.38844585418701,1.7,28.1,122.55078125,123.55078125,177,6598
Paillier-baseline,37,True,inside,inside,6.67572021484375e-06,4.76837158203125e-07,38.55716943740845,1.8,26.0,122.51953125,123.515625,177,6598
Paillier-baseline,56,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,42.28086972236633,2.3,27.7,122.65625,123.484375,177,6598
Paillier-baseline,38,True,inside,inside,6.198883056640625e-06,0.0,42.83063626289368,2.3,22.3,122.671875,123.453125,177,6598
Paillier-baseline,59,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,43.04518675804138,1.9,25.0,122.53125,123.421875,177,6598
Paillier-baseline,77,True,inside,inside,5.245208740234375e-06,0.0,43.111335039138794,2.7,24.2,122.5859375,123.390625,177,6598
Paillier-baseline,88,True,inside,inside,6.67572021484375e-06,0.0,47.281341314315796,4.7,26.1,122.8671875,123.35546875,177,6598
Paillier-baseline,28,True,inside,inside,8.58306884765625e-06,4.76837158203125e-07,47.66307759284973,1.7,24.2,122.46875,123.32421875,177,6598
Paillier-baseline,61,True,inside,inside,3.5762786865234375e-06,0.0,47.733484745025635,2.5,26.0,122.6328125,123.29296875,177,6598
Paillier-baseline,81,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,47.810065031051636,4.2,28.3,122.99609375,123.2578125,177,6598
Paillier-baseline,79,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,52.268508195877075,2.7,25.5,122.5859375,122.95703125,177,6598
Paillier-baseline,47,True,inside,inside,8.821487426757812e-06,2.384185791015625e-07,52.41242027282715,1.8,26.6,122.55859375,122.92578125,177,6598
Paillier-baseline,73,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,52.55015468597412,2.7,26.4,122.5859375,122.890625,177,6598
Paillier-baseline,78,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,52.592249393463135,2.7,24.8,122.58203125,122.85546875,177,6598
Paillier-baseline,44,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,56.80018925666809,1.8,27.4,122.5546875,122.82421875,177,6598
Paillier-baseline,52,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,57.02761626243591,3.8,25.0,122.9765625,122.7890625,177,6598
Paillier-baseline,42,True,inside,inside,7.62939453125e-06,4.76837158203125e-07,57.17719268798828,1.8,26.0,122.47265625,122.7578125,177,6598
Paillier-baseline,74,True,inside,inside,4.76837158203125e-06,4.76837158203125e-07,57.47733926773071,2.7,26.0,122.56640625,122.72265625,177,6598
Paillier-baseline,18,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,61.428462266922,0.9,25.0,122.43359375,122.41015625,177,6598
Paillier-baseline,66,True,inside,inside,5.7220458984375e-06,4.76837158203125e-07,61.567707777023315,2.6,11.6,122.60546875,122.375,177,6598
Paillier-baseline,33,True,inside,inside,3.5762786865234375e-06,4.76837158203125e-07,61.666295289993286,1.7,22.4,122.515625,122.34375,177,6598
Paillier-baseline,98,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,62.22109341621399,4.5,23.1,123.45703125,122.3125,177,6598
Paillier-baseline,90,True,inside,inside,1.8596649169921875e-05,2.384185791015625e-07,66.11145734786987,4.8,27.7,123.08203125,121.37890625,177,6598
Paillier-baseline,69,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,66.30236649513245,2.7,26.4,122.5859375,121.3515625,177,6598
Paillier-baseline,64,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,66.78710675239563,2.6,24.0,122.6328125,121.31640625,177,6598
Paillier-baseline,26,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,66.98075580596924,0.0,26.4,122.43359375,121.28515625,177,6598
Paillier-baseline,86,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,70.8447322845459,4.7,25.3,122.87890625,120.85546875,177,6598
Paillier-baseline,49,True,inside,inside,6.198883056640625e-06,2.384185791015625e-07,70.89478063583374,3.8,24.2,122.9296875,120.8203125,177,6598
Paillier-baseline,19,True,inside,inside,6.198883056640625e-06,0.0,71.49923014640808,0.9,24.2,122.34765625,120.79296875,177,6598
Paillier-baseline,46,True,inside,inside,1.3113021850585938e-05,2.384185791015625e-07,71.5415461063385,1.8,21.5,122.55859375,120.7578125,177,6598
Paillier-baseline,60,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,76.08583498001099,2.5,25.8,122.640625,120.7265625,177,6598
Paillier-baseline,53,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,76.27781414985657,3.8,26.3,122.99609375,120.6953125,177,6598
Paillier-baseline,36,True,inside,inside,4.76837158203125e-06,2.384185791015625e-07,76.35977673530579,1.8,23.6,122.515625,120.6640625,177,6598
Paillier-baseline,68,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,76.5085916519165,2.7,27.7,122.5859375,120.62890625,177,6598
Paillier-baseline,85,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,80.65190315246582,4.7,25.8,122.87890625,120.38671875,177,6598
Paillier-baseline,21,True,inside,inside,4.5299530029296875e-06,0.0,81.05015540122986,2.3,22.1,122.47265625,120.3515625,177,6598
Paillier-baseline,29,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,81.06092405319214,1.7,20.8,122.45703125,120.31640625,177,6598
Paillier-baseline,45,True,inside,inside,1.049041748046875e-05,2.384185791015625e-07,81.14876961708069,1.8,24.5,122.5546875,120.28515625,177,6598
Paillier-baseline,39,True,inside,inside,1.0728836059570312e-05,2.384185791015625e-07,85.28642106056213,0.0,25.8,122.43359375,119.984375,177,6598
Paillier-baseline,70,True,inside,inside,7.867813110351562e-06,4.76837158203125e-07,85.72370958328247,2.7,25.0,122.56640625,119.953125,177,6598
Paillier-baseline,91,True,inside,inside,8.106231689453125e-06,4.76837158203125e-07,85.77290439605713,4.4,25.5,123.13671875,119.921875,177,6598
Paillier-baseline,34,True,inside,inside,9.775161743164062e-06,2.384185791015625e-07,85.8060154914856,4.0,25.3,123.08203125,119.88671875,177,6598
Paillier-baseline,82,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,90.33074164390564,4.2,26.6,122.91015625,119.46484375,177,6598
